Year,Month,Day,Temperature(¡æ),wt_T,Pressure(hPa),wt_P,Wind Speed(m/s),wt_WS,Wind Direction,wt_WD,Relative Humidity(%),wt_RH,Vector Wind Speed(m/s),Vector Wind Direction(¡ã),wt_V
2008,1,1,NA,0.375,613.01,1,1.88,0.75,122.33,0.75,NA,0,1.6,128.2,0.75
2008,1,2,NA,0.375,608.89,1,3.35,1,127.38,1,NA,0,3.31,124.65,1
2008,1,3,NA,0.125,611.1,1,2.91,1,86.88,1,NA,0,2.69,88.35,1
2008,1,4,NA,0.25,616.8,1,1.96,1,148.12,1,NA,0,1.77,150.46,1
2008,1,5,NA,0.25,614.4,1,2.12,1,172.62,1,NA,0,2.09,171.86,1
2008,1,6,NA,0.25,610.92,1,2.41,1,75,1,NA,0,2.18,68.58,1
2008,1,7,NA,0.375,613.98,1,3.26,1,50.5,1,NA,0,3.15,46.51,1
2008,1,8,NA,0,615.06,1,NA,0.5,NA,0.5,NA,0,NA,NA,0.5
2008,1,9,NA,0.25,613.49,1,1.74,0.875,51.43,0.875,NA,0,1.39,33.04,0.875
2008,1,10,NA,0,614.95,1,1.07,0.875,161,0.875,NA,0,0.96,13.05,0.875
2008,1,11,NA,0.25,615.39,1,1.88,0.75,61.67,0.75,NA,0,1.86,60.95,0.75
2008,1,12,NA,0.25,617.38,1,1.84,1,114.5,1,NA,0,1.57,120.71,1
2008,1,13,NA,0.375,614.76,1,4.3,1,111,1,NA,0,4.13,106.54,1
2008,1,14,NA,0.375,612.69,1,5.96,1,88.62,1,NA,0,5.8,86.43,1
2008,1,15,NA,0.5,610.36,1,5.29,0.875,98.75,1,NA,0,5.17,94.73,0.875
2008,1,16,NA,0.5,608.46,1,3.83,1,65,1,NA,0,3.03,62.17,1
2008,1,17,NA,0.125,609.62,1,1.8,1,57.75,1,NA,0,1.67,53.91,1
2008,1,18,NA,0.125,609.98,1,1.93,1,87.25,1,NA,0,1.76,83.97,1
2008,1,19,NA,0.25,608.91,1,2.39,1,61.5,1,NA,0,2.24,57.5,1
2008,1,20,NA,0.375,609.26,1,2.48,1,66.5,1,NA,0,2.39,63.67,1
2008,1,21,NA,0.375,608.78,1,2.92,1,81.88,1,NA,0,2.68,77.93,1
2008,1,22,NA,0.375,610.56,1,2.8,1,237.62,1,NA,0,2.5,6.8,1
2008,1,23,NA,0.25,614.19,1,1.96,1,173,1,NA,0,1.29,41.56,1
2008,1,24,NA,0.375,614.42,1,4.9,1,54,1,NA,0,4.74,48.82,1
2008,1,25,-33.48,0.75,614.28,1,6.8,1,47,1,NA,0,6.68,45.84,1
2008,1,26,NA,0.625,615.51,1,6.08,1,36.25,1,NA,0,6.03,34.73,1
2008,1,27,-30.33,0.75,613.92,1,5.01,1,185,1,NA,0,4.83,7.13,1
2008,1,28,NA,0.375,614.5,1,2.1,0.75,303.83,0.75,NA,0,1.96,310.51,0.75
2008,1,29,NA,0,614.4,1,2,1,134.12,1,NA,0,1.93,132.68,1
2008,1,30,NA,0.125,613.04,1,1.32,0.75,132.83,0.75,NA,0,1.14,122.98,0.75
2008,1,31,NA,0.375,611.19,1,2.32,0.75,67,0.75,NA,0,2.23,61.45,0.75
2008,2,1,NA,0.375,610.2,1,3.35,1,54.25,1,NA,0,3.2,52.51,1
2008,2,2,NA,0.375,609.28,1,4.66,1,285.75,1,NA,0,4.3,332.13,1
2008,2,3,NA,0.375,609,1,2.72,1,318.12,1,NA,0,2.69,317.57,1
2008,2,4,NA,0.25,607.18,1,2.14,0.875,226.71,0.875,NA,0,1.07,250.64,0.875
2008,2,5,NA,0.375,603.4,1,4.15,1,83.12,1,NA,0,3.97,79.27,1
2008,2,6,NA,0.25,605.94,1,4.55,1,55.62,1,NA,0,4.45,52.16,1
2008,2,7,NA,0.375,608.44,1,4.16,1,46.75,1,NA,0,4.05,45.28,1
2008,2,8,NA,0.25,606.24,1,3.75,1,35.5,1,NA,0,3.73,35.2,1
2008,2,9,NA,0.5,608.46,1,4.74,1,53.12,1,NA,0,4.64,52.82,1
2008,2,10,NA,0.5,610.5,1,6.58,1,62.88,1,NA,0,6.47,63.37,1
2008,2,11,-34.49,0.875,611.25,1,4.36,1,56.88,1,NA,0,4.24,53.51,1
2008,2,12,NA,0.5,609.25,1,4.19,1,124.62,1,NA,0,4.15,126.77,1
2008,2,13,NA,0.5,609.16,1,5.86,1,115.88,1,NA,0,5.85,115.85,1
2008,2,14,NA,0.375,612.62,1,4.38,1,115.75,1,NA,0,4.32,114.35,1
2008,2,15,NA,0.25,616.62,1,3.32,1,141.38,1,NA,0,3.25,142.12,1
2008,2,16,NA,0.625,615.28,1,6.02,1,147.75,1,NA,0,6,147.59,1
2008,2,17,NA,0.375,610.2,1,6.34,1,133.5,1,NA,0,6.24,134.2,1
2008,2,18,NA,0.375,611.55,1,3.28,1,110.12,1,NA,0,3.25,110.89,1
2008,2,19,NA,0.125,614.41,1,2.31,1,145.5,1,NA,0,2.19,147.24,1
2008,2,20,NA,0.125,618.24,1,2.59,1,166.25,1,NA,0,2.43,167.21,1
2008,2,21,NA,0.25,615.52,1,3.67,1,168.88,1,NA,0,3.57,167.6,1
2008,2,22,NA,0.25,611.5,1,3.12,1,127.75,1,NA,0,3.12,127.7,1
2008,2,23,NA,0.25,610.38,1,2.62,1,147.88,1,NA,0,2.54,147.1,1
2008,2,24,NA,0.375,609.86,1,2.12,1,110.88,1,NA,0,1.25,72.35,1
2008,2,25,NA,0.375,611.09,1,1.95,1,63.38,1,NA,0,1.92,18.98,1
2008,2,26,NA,0.125,615.54,1,2.88,1,89.88,1,NA,0,2.72,90.23,1
