Year,Month,Temperature(¡æ),wt_T,Pressure(hPa),wt_P,Wind Speed(m/s),wt_WS,Wind Direction,wt_WD,Relative Humidity(%),wt_RH,Vector Wind Speed(m/s),Vector Wind Direction(¡ã),wt_V
1981,12,-7.24,0.657258065,959.75,0.887096774,3.85,0.758064516,135.01,0.814516129,NA,0,2.28,64.17,0.758064516
1982,1,-6.7,0.798387097,970.52,0.987903226,3.8,0.875,130.39,0.931451613,NA,0,2.86,65.82,0.866935484
1982,2,-11.67,0.776785714,966.26,0.986607143,4.72,0.90625,92.52,0.901785714,NA,0,4.17,67.51,0.870535714
1982,3,-25.21,0.709677419,956.82,0.983870968,6.22,0.834677419,108.77,0.971774194,NA,0,4.71,70.94,0.834677419
1982,4,-24.7,0.5125,959.26,0.920833333,5.17,0.729166667,104.18,0.908333333,NA,0,4.22,68.89,0.716666667
1982,5,-24.52,0.580645161,965.13,0.923387097,6.06,0.766129032,123.19,0.939516129,NA,0,4.97,65.53,0.766129032
1982,6,-21.96,0.5625,959.47,0.9,6.56,0.6625,100,0.891666667,NA,0,5.52,72.89,0.645833333
1982,7,-24.48,0.362903226,974.22,0.548387097,4.69,0.370967742,115.67,0.552419355,NA,0,3.43,61.94,0.366935484
1982,8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1982,9,NA,0.0875,NA,0.108333333,NA,0.075,NA,0.0875,NA,0,NA,NA,0.075
1982,10,-21.16,0.350806452,958.79,0.471774194,4.58,0.366935484,141.46,0.459677419,NA,0,3.27,54.64,0.366935484
1982,11,-12.37,0.779166667,964.47,0.995833333,5.32,0.891666667,121.85,0.970833333,NA,0,3.61,88.29,0.891666667
1982,12,-2.75,0.774193548,974.81,0.971774194,4.29,0.842741935,142.36,0.939516129,NA,0,2.39,70.12,0.842741935
1983,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1983,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1983,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1983,4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1983,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1983,6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1983,7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1983,8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1983,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1983,10,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1983,11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1983,12,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1984,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1984,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1984,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1984,4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1984,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1984,6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1984,7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1984,8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1984,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1984,10,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1984,11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1984,12,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1985,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1985,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1985,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1985,4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1985,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1985,6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1985,7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1985,8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1985,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1985,10,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1985,11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1985,12,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1986,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1986,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1986,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1986,4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1986,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1986,6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1986,7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1986,8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1986,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1986,10,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
1986,11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0
